stateInterest_state,stateInterest_thirtyYearFixed,stateInterest_thirtyYearFixedCount,stateInterest_fifteenYearFixed,stateInterest_fifteenYearFixedCount,stateInterest_fiveOneARM,stateInterest_fiveOneARMCount,isShortSale,source,yearBuilt,nextOpenHouseEndTime,sqft,lastSaleDate,id,state,county,longitude,zip,image_image,image_url,image_width,image_height,virtual_tours_0,tax,mls_id,ROI_traditional_ROI,ROI_traditional_rental,ROI_airbnb_rental,ROI_airbnb_cap_rate,ROI_airbnb_ROI,ROI_traditional_cap_rate,daysOnMarket,meta_metaKey,meta_value,neighborhood_country,neighborhood_image,neighborhood_city,neighborhood_singleHomeValue,neighborhood_mashMeter,neighborhood_latitude,neighborhood_description,neighborhood_singleHomeValue_formatted,neighborhood_is_village,neighborhood_mashMeter_formatted,neighborhood_name,neighborhood_id,neighborhood_state,neighborhood_longitude,neighborhood_walkscore,neighborhood_airbnb_properties_count,neighborhood_traditional_properties_count,homeType,property_type,property_sub_type,beds,num_of_units,favorite,status,city,saleType,latitude,description,nextOpenHouseDate,recentReductionDate,title,rent_appreciation_rate,originalListPrice,parkingSpots,parkingType,address,nextOpenHouseStartTime,lotSize,broker_name,broker_number,broker_url,url,baths,address_revealing,location,interested,listPrice,price_per_sqft,lastSalePrice,is_foreclosure,foreclosure_status,occupancy_status,owner_occupied,listing_date,heating_system,cooling_system,mls_name,walkscore,investment_likelihood_label,investment_likelihood_score,hoa_dues,view_type,parcel_number,architecture_style,has_pool,is_water_front,needs_repair,tenant_occupied,is_market_place,schools_0_category,schools_0_name,schools_0_district,schools_1_category,schools_1_name,schools_1_district,schools_2_category,schools_2_name,schools_2_district,schools_3_category,schools_3_name,schools_3_district,modification_timestamp,created_at,updated_ar,updated_at,owner_first_name,owner_last_name,agents_0_id,agents_0_office_id
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1972,3:00 PM,1325,,2521267,TX,Travis,-97.78215027,78745,http://photos.listhub.net/KW/10938633/1?lm=20200314T123712,http://photos.listhub.net/KW/10938633/1?lm=20200314T123712,100,100,https://tours.virtuance.com/1558898?idx=1,5759,5909174,1.4204,2168.9,2124.1,0.856366,0.856366,1.4204,25,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,432000,67.71,30.219489,,"$432,000 ",FALSE,67.71,South Manchaca,271572,TX,-97.783435,20,38,4,Single Family Residential,Residential,Single Family Detached,3,,,Pending,Austin,MLS Listing,30.21363068,"This complete remodel in desirable 78745 is nestled in a quiet neighborhood just 4 miles from downtown & mins to bars, restaurants & shopping. A fresh exterior welcomes you home w/ large windows, brick siding & gun metal accents. Inside you&apos;ll find an open layout w/ bright, neutral tones & recessed ceilings to enlarge the space. This ideal layout includes 3 bedrooms + an office/bonus room + dining space. New windows, roof, air handler, electrical, water heater *Special financing available*",3/15/2020,,"Single Family Detached, Other - Austin, TX",,,,,5124 Meadow Creek DR,1:00 PM,6743,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10938633/?channel=mashv,2,TRUE,South Manchaca,,449900,339.5471698,,0,,,FALSE,2020-03-13T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,69.68,,,,Other,,,0,0,0,Elementary,St Elmo,,High,Travis,,JuniorHigh,Bedichek,,Middle,,,2020-04-04T12:29:05.000Z,2020-03-15T04:40:38.000Z,2020-04-07T04:55:06.000Z,2020-04-07T04:55:06.000Z,HABITAT HAUS,LLC,6331,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Austin Northwest,1970,4:00 PM,1352,,2502443,TX,Travis,-97.78505707,78745,http://photos.listhub.net/KW/10914462/1?lm=20200305T005606,http://photos.listhub.net/KW/10914462/1?lm=20200305T005606,100,100,.,6798,2831967,2.71712,2168.9,2124.1,1.69049,1.69049,2.71712,33,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,432000,67.71,30.219489,,"$432,000 ",FALSE,67.71,South Manchaca,271572,TX,-97.783435,20,38,4,Single Family Residential,Residential,Single Family Detached,3,,,Pending,Austin,MLS Listing,30.21099091,"MULTIPLE OFFERS! SEND BEST AND FINAL OFFERS BY 5PM. THUR, 3/5/2020. Great investment property in highly sought after and quickly appreciating south Austin, 78745, Zip Code! Take advantage of a home that has been mostly gutted and is almost a blank slate for a fabulous remodel! Stunning full oak trees in both front and back yards. Easy access and only minutes (approx. 5 miles) to Austin&apos;s Zilker Park and Barton Springs, South Congress district and restaurants, and Downtown Austin.",3/7/2020,,"Single Family Detached, Other - Austin, TX",,,,,907 Cedar GLN,1:00 PM,,Keller Williams - Austin Northwest,5123463550,,https://listings.listhub.net/pages/KW/10914462/?channel=mashv,2,TRUE,South Manchaca,,265000,196.0059172,,0,,,FALSE,2020-03-03T00:00:00.000Z,Central Furnace (Natural Gas),Central A/C,"Keller Williams Realty, Inc.",,1,53.5,,,,Other,,,0,0,0,Elementary,Odom,,High,Crockett,,JuniorHigh,Bedichek,,Middle,,,2020-03-21T12:30:09.000Z,2020-03-06T04:14:54.000Z,2020-04-05T04:37:24.000Z,2020-04-05T04:37:24.000Z,,,438432,7994
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1971,,1270,,2547208,TX,Travis,-97.78825378,78745,http://photos.listhub.net/KW/10965841/1?lm=20200329T123002,http://photos.listhub.net/KW/10965841/1?lm=20200329T123002,100,100,https://www.seetheproperty.com/u/343396,6845,1568830,1.17853,2168.9,2124.1,0.61462,0.61462,1.17853,10,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,432000,67.71,30.219489,,"$432,000 ",FALSE,67.71,South Manchaca,271572,TX,-97.783435,20,38,4,Single Family Residential,Residential,Single Family Detached,3,,,Active,Austin,MLS Listing,30.21347046,Interested buyers - Email me for a 360 degree walk-through tour of the home and a PDF of all the ( too many to list) upgrades performed in the home,,,"Single Family Detached, Other - Austin, TX",,,,,5414 Hunters GLN,,7026,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10965841/?channel=mashv,2,TRUE,South Manchaca,,450000,354.3307087,,0,,,FALSE,2020-03-28T00:00:00.000Z,Central Furnace (Natural Gas),Central A/C,"Keller Williams Realty, Inc.",,1,69.68,,,,Other,,,0,0,0,Elementary,Odom,,High,Crockett,,JuniorHigh,Bedichek,,Middle,,,2020-04-06T12:26:14.000Z,2020-03-30T05:19:01.000Z,2020-04-07T04:57:41.000Z,2020-04-07T04:57:41.000Z,HILL,AMANDA,251357,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1963,4:00 PM,1004,,2521273,TX,Travis,-97.79144287,78745,http://photos.listhub.net/KW/10936791/1?lm=20200319T123537,http://photos.listhub.net/KW/10936791/1?lm=20200319T123537,100,100,https://tours.virtuance.com/1558802?idx=1,5735,9059598,2.31713,2168.9,2124.1,1.54583,1.54583,2.31713,25,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,432000,67.71,30.219489,,"$432,000 ",FALSE,67.71,South Manchaca,271572,TX,-97.783435,20,38,4,Single Family Residential,Residential,Single Family Detached,3,,,Pending,Austin,MLS Listing,30.21689034,"Cute vintage home 1004 square feet (TCAD) in the heart of 78745 zip code in south Austin. Three bedrooms, one and a half baths. New back door, commodes and bathroom cabinets. Double-pane windows. Large lot. Fresh paint, clean and ready for a new buyer to add their own touches. Storage/utility closet behind the carport. Grand trees. Great location close to downtown, SoCo, S First, ABIA, schools, restaurants, churches, and Southpark Meadows.",3/21/2020,,"Single Family Detached, Other - Austin, TX",,,,Carport,1603 Fair Oaks DR,2:00 PM,7296,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10936791/?channel=mashv,2,TRUE,South Manchaca,,329000,327.689243,,0,,,FALSE,2020-03-13T00:00:00.000Z,Central Furnace (Natural Gas),Central A/C,"Keller Williams Realty, Inc.",,1,69.68,,,,Other,,,0,0,0,Elementary,Sunset Valley,,High,Crockett,,JuniorHigh,Covington,,Middle,,,2020-04-06T12:26:14.000Z,2020-03-15T04:40:46.000Z,2020-04-07T04:55:13.000Z,2020-04-07T04:55:13.000Z,WALKER,GERALD RAY (LIFE ESTATE),38055,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,2019,3:00 PM,1100,,2457794,TX,Travis,-97.79128265,78745,http://photos.listhub.net/KW/10869197/1?lm=20200208T184058,http://photos.listhub.net/KW/10869197/1?lm=20200208T184058,100,100,https://tours.virtuance.com/1532492?idx=1,2811,3218261,0.600627,1380,2046.43,1.0977,1.0977,0.600627,60,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,432000,67.71,30.219489,,"$432,000 ",FALSE,67.71,South Manchaca,271572,TX,-97.783435,20,38,4,Condo/Coop,Common Interest,Condominium,2,,,Active,Austin,MLS Listing,30.22044945,"Not in the flood plain!! Map is incorrect, please see docs for more information and elevation cert!! Brand NEW Construction under $450k JUST 5 miles from the city! This 2 bedroom + office freestanding condo boasts hardwood floors, kitchen with stone counters, stainless steal appliances, downstairs master and huge yard! Wake to the beautiful light, mature trees and birds in your window! Walking distance to Central Market, Radio, El Chilito, St Davids!",3/1/2020,,"Condominium, Other - Austin, TX",,,,,5000 Lansing DR #2,1:00 PM,8934,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10869197/?channel=mashv,3,TRUE,South Manchaca,,415000,377.2727273,,0,,,FALSE,2020-02-07T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,0,4,,,,Other,,,0,0,0,Elementary,Joslin,,High,Crockett,,JuniorHigh,Covington,,Middle,,,2020-04-06T12:26:14.000Z,2020-02-09T03:14:32.000Z,2020-04-07T04:51:04.000Z,2020-04-07T04:51:04.000Z,WIMBERLY BRAD &,LEAH,410960,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1975,,1776,,2547209,TX,Travis,-97.79563904,78745,http://photos.listhub.net/KW/10965840/1?lm=20200329T122950,http://photos.listhub.net/KW/10965840/1?lm=20200329T122950,100,100,https://tours.virtuance.com/1569169?idx=1,5837,5997387,0.728099,1815.28,5650.23,8.02303,8.02303,0.728099,10,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,391328,68.16,30.209637,"Garrison Park is a cute, quiet, and conveniently located neighborhood with easy access to south Austin and the major highways. The residents are ethnically and demographically diverse, working-class, and family-friendly. You&rsquo;ll find seniors families, and young singles here, but all very much forming a community.There are plenty of amenities including parks, casual restaurants, caf&eacute;&rsquo;s, bakeries, and ice cream and taco stands. <a href=""http://austinparks.org/parks/Garrison%20District%20Park/"">Garrison Park</a> has a jogging trail, and the <a href=""http://www.austintexas.gov/department/garrison-pool"">Garrison Pool</a> is a family-favorite.&nbsp;For shopping, you can find strip malls and&nbsp;thrift stores.&nbsp;The homes are average-sized but are in great shape, and some include very interesting yard art. &nbsp;","$391,328 ",FALSE,68.16,Garrison Park,271395,TX,-97.801071,51,65,38,Single Family Residential,Residential,Single Family Detached,4,,,Active,Austin,MLS Listing,30.20568085,"This is one stunning home that you cant take your eyes off of. The kitchen is one hot firecracker, see for yourself. This home is located in the Garrison Park area 78745. Easy access to all the shops and downtown. This home is a must see.",,,"Single Family Detached, Other - Austin, TX",,,,,1400 S Chippeway LN,,21780,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10965840/?channel=mashv,3,TRUE,Garrison Park,,439000,247.1846847,,0,,,FALSE,2020-03-28T00:00:00.000Z,Central Furnace (Natural Gas),Central A/C,"Keller Williams Realty, Inc.",,1,97.42,,,,Other,,,0,0,0,Elementary,Odom,,High,Crockett,,JuniorHigh,Bedichek,,Middle,,,2020-04-06T12:26:14.000Z,2020-03-30T05:19:06.000Z,2020-04-07T04:57:44.000Z,2020-04-07T04:57:44.000Z,SAN JACINTO ENTERPRISES,LLC,251216,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1971,,883,,2556124,TX,Travis,-97.80413818,78745,http://photos.listhub.net/KW/10976551/1?lm=20200404T123753,http://photos.listhub.net/KW/10976551/1?lm=20200404T123753,100,100,https://www.seetheproperty.com/u/343589,4957,2627566,3.23583,1885.53,2455.94,4.49543,4.49543,3.23583,4,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,391328,68.16,30.209637,"Garrison Park is a cute, quiet, and conveniently located neighborhood with easy access to south Austin and the major highways. The residents are ethnically and demographically diverse, working-class, and family-friendly. You&rsquo;ll find seniors families, and young singles here, but all very much forming a community.There are plenty of amenities including parks, casual restaurants, caf&eacute;&rsquo;s, bakeries, and ice cream and taco stands. <a href=""http://austinparks.org/parks/Garrison%20District%20Park/"">Garrison Park</a> has a jogging trail, and the <a href=""http://www.austintexas.gov/department/garrison-pool"">Garrison Pool</a> is a family-favorite.&nbsp;For shopping, you can find strip malls and&nbsp;thrift stores.&nbsp;The homes are average-sized but are in great shape, and some include very interesting yard art. &nbsp;","$391,328 ",FALSE,68.16,Garrison Park,271395,TX,-97.801071,51,65,38,Single Family Residential,Residential,Single Family Detached,3,,,Active,Austin,MLS Listing,30.19968033,"Bring your creative ideas to this wonderful fixer-upper with great potential! With the right amount of TLC, this home will rise in value fast. Located in the heart of South Austin, the St. Elmo Development, Southpark Meadows and South Congress will only be a short drive away.",,,"Single Family Detached, Other - Austin, TX",,,,,1700 Cherry Meadow CIR,,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10976551/?channel=mashv,2,TRUE,Garrison Park,,215000,243.4881087,,0,,,FALSE,2020-04-03T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,80.62,,,,Other,,,0,0,0,Elementary,Cunningham,,High,Crockett,,JuniorHigh,Covington,,Middle,,,2020-04-06T12:26:14.000Z,2020-04-05T04:58:11.000Z,2020-04-07T04:58:46.000Z,2020-04-07T04:58:46.000Z,,,99244,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1979,4:00 PM,1084,,2425700,TX,Travis,-97.79242706,78745,http://photos.listhub.net/KW/10835691/1?lm=20200122T124948,http://photos.listhub.net/KW/10835691/1?lm=20200122T124948,100,100,.,5425,9530699,1.16664,1555.95,2441.22,3.33613,3.33613,1.16664,75,,,United States,,Austin,350000,67.59,30.199583,,"$350,000 ",FALSE,67.59,Sweet Briar,275649,TX,-97.776202,60,51,15,Single Family Residential,Residential,Single Family Detached,3,,,Pending,Austin,MLS Listing,30.19252014,"Bring your creative ideas to this wonderful fixer-upper with great potential! With the right amount of TLC, this home will rise in value fast. Located in the heart of South Austin, the St. Elmo Development, Southpark Meadows and South Congress will only be a short drive away.",2/9/2020,,"Single Family Detached, Other - Austin, TX",,,,,7202 Sir Gawain DR,2:00 PM,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10835691/?channel=mashv,2,TRUE,Sweet Briar,,260000,239.8523985,,0,,,FALSE,2020-01-21T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,69.68,,,,Other,,,0,0,0,Elementary,Williams,,High,Crockett,,JuniorHigh,Bedichek,,Middle,,,2020-03-21T12:27:19.000Z,2020-01-23T03:01:33.000Z,2020-04-05T04:48:50.000Z,2020-04-05T04:48:50.000Z,,,99244,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1996,,1328,,2541033,TX,Travis,-97.80596924,78748,http://photos.listhub.net/KW/10957057/1?lm=20200325T123550,http://photos.listhub.net/KW/10957057/1?lm=20200325T123550,100,100,https://homejab.com/property/view/1137-tetbury-ln-austin-tx-78748-usa,5894,6093387,1.56114,1885.53,2455.94,2.48626,2.48626,1.56114,14,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,391328,68.16,30.209637,"Garrison Park is a cute, quiet, and conveniently located neighborhood with easy access to south Austin and the major highways. The residents are ethnically and demographically diverse, working-class, and family-friendly. You&rsquo;ll find seniors families, and young singles here, but all very much forming a community.There are plenty of amenities including parks, casual restaurants, caf&eacute;&rsquo;s, bakeries, and ice cream and taco stands. <a href=""http://austinparks.org/parks/Garrison%20District%20Park/"">Garrison Park</a> has a jogging trail, and the <a href=""http://www.austintexas.gov/department/garrison-pool"">Garrison Pool</a> is a family-favorite.&nbsp;For shopping, you can find strip malls and&nbsp;thrift stores.&nbsp;The homes are average-sized but are in great shape, and some include very interesting yard art. &nbsp;","$391,328 ",FALSE,68.16,Garrison Park,271395,TX,-97.801071,51,65,38,Single Family Residential,Residential,Single Family Detached,3,,,Pending,Austin,MLS Listing,30.1834507,"Immaculate home with great curb appeal! The cozy fireplace and wood like floors immediately invite you in. Cute kitchen with pass through to living. Updated light fixtures and fresh paint. Recently installed appliances, bay window in dining area, and spacious master bedroom with large windows. Other features include double sinks, walk in closet, linen closet, plush carpeting in bedrooms, storage shed, and full sprinkler system. Foundation has a transferable warranty. Don&apos;t wait, this one won&apos;t last long!",,,"Single Family Detached, Other - Austin, TX",,,,Open,1137 Tetbury LN,,5950,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10957057/?channel=mashv,2,TRUE,Garrison Park,,319000,240.2108434,,0,,Assumed Owner Occupancy,TRUE,2020-03-24T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,69.68,,City,,Other,,,0,0,0,Elementary,Casey,,High,Akins,,JuniorHigh,Bedichek,,Middle,,,2020-04-06T12:26:14.000Z,2020-03-26T05:24:33.000Z,2020-04-07T04:57:01.000Z,2020-04-07T04:57:01.000Z,MCLEOD KENDRA,NELL,197050,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1984,,1850,,2552492,TX,Travis,-97.81432343,78748,http://photos.listhub.net/KW/10971356/1?lm=20200402T125634,http://photos.listhub.net/KW/10971356/1?lm=20200402T125634,100,100,https://www.seetheproperty.com/u/341941,6298,5998796,1.19242,1815.28,5650.23,11.0462,11.0462,1.19242,6,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,391328,68.16,30.209637,"Garrison Park is a cute, quiet, and conveniently located neighborhood with easy access to south Austin and the major highways. The residents are ethnically and demographically diverse, working-class, and family-friendly. You&rsquo;ll find seniors families, and young singles here, but all very much forming a community.There are plenty of amenities including parks, casual restaurants, caf&eacute;&rsquo;s, bakeries, and ice cream and taco stands. <a href=""http://austinparks.org/parks/Garrison%20District%20Park/"">Garrison Park</a> has a jogging trail, and the <a href=""http://www.austintexas.gov/department/garrison-pool"">Garrison Pool</a> is a family-favorite.&nbsp;For shopping, you can find strip malls and&nbsp;thrift stores.&nbsp;The homes are average-sized but are in great shape, and some include very interesting yard art. &nbsp;","$391,328 ",FALSE,68.16,Garrison Park,271395,TX,-97.801071,51,65,38,Single Family Residential,Residential,Single Family Detached,4,,,Active,Austin,MLS Listing,30.17882919,"VIRTUAL OPEN HOUSE SAT 12-12:30. Super cute Texas Oaks home on large wooded lot with exceptional mid-centry style & numerous updated features throughout. Updated painting throughout interior & recent exterior siding & painting updates. Fixtures, faucets & lighting updates throughout. Sunroom off main living room & large outdoor patio & treed backyard. All 4 bedrooms are upstairs on second level - main level includes living room & dining/office space! https://my.matterport.com/show/?m=BPZSqdpJigk&brand=0",,,"Single Family Detached, Other - Austin, TX",,,,,9110 Texas Sun DR,,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10971356/?channel=mashv,3,TRUE,Garrison Park,,325000,175.6756757,,0,,,FALSE,2020-04-01T00:00:00.000Z,Central Furnace (Natural Gas),Central A/C,"Keller Williams Realty, Inc.",,1,93,,,,Other,,,0,0,0,Elementary,Casey,,High,Akins,,JuniorHigh,Paredes,,Middle,,,2020-04-06T12:26:14.000Z,2020-04-03T04:50:31.000Z,2020-04-07T04:58:15.000Z,2020-04-07T04:58:15.000Z,,,37977,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,2009,,1909,,2541031,TX,Travis,-97.81886292,78748,http://photos.listhub.net/KW/10957056/1?lm=20200325T124439,http://photos.listhub.net/KW/10957056/1?lm=20200325T124439,100,100,.,6433,3497704,1.42255,1885.53,2455.94,2.35942,2.35942,1.42255,14,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,391328,68.16,30.209637,"Garrison Park is a cute, quiet, and conveniently located neighborhood with easy access to south Austin and the major highways. The residents are ethnically and demographically diverse, working-class, and family-friendly. You&rsquo;ll find seniors families, and young singles here, but all very much forming a community.There are plenty of amenities including parks, casual restaurants, caf&eacute;&rsquo;s, bakeries, and ice cream and taco stands. <a href=""http://austinparks.org/parks/Garrison%20District%20Park/"">Garrison Park</a> has a jogging trail, and the <a href=""http://www.austintexas.gov/department/garrison-pool"">Garrison Pool</a> is a family-favorite.&nbsp;For shopping, you can find strip malls and&nbsp;thrift stores.&nbsp;The homes are average-sized but are in great shape, and some include very interesting yard art. &nbsp;","$391,328 ",FALSE,68.16,Garrison Park,271395,TX,-97.801071,51,65,38,Condo/Coop,Common Interest,Condominium,3,,,Active,Austin,MLS Listing,30.17547035,"Spacious, well maintained home is nestled in Sage Meadow - a boutique community situated the heart of South Austin. Stellar location right next to a plethora of dining, shopping, & entertainment options. Eat-in kitchen w/ granite countertops, tons of cabinet space & spacious pantry/utility room combo. Flex/office space on the first floor tucked behind double doors. Master retreat with en suite bath and walk in closet. Out back, enjoy your shady, private yard with custom-designed, established landscaping.",,,"Condominium, Other - Austin, TX",,,,Garage - Attached,9608 Beechnut DR #17,,7680,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10957056/?channel=mashv,3,TRUE,Garrison Park,,315000,165.0078575,,0,,,FALSE,2020-03-24T00:00:00.000Z,Central Furnace (Natural Gas),Central A/C,"Keller Williams Realty, Inc.",,1,61.6,,,,Other,,,0,0,0,Elementary,Casey,,High,Akins,,JuniorHigh,Paredes,,Middle,,,2020-04-06T12:26:14.000Z,2020-03-26T05:24:26.000Z,2020-04-07T04:56:59.000Z,2020-04-07T04:56:59.000Z,WAGEMANN,SHELLEY,38183,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Austin Northwest,1957,,2652,,2447138,TX,Travis,-97.79367065,78745,http://photos.listhub.net/KW/10856252/1?lm=20200227T131149,http://photos.listhub.net/KW/10856252/1?lm=20200227T131149,100,100,https://my.matterport.com/show/?m=bEo3QxXCHbN&brand=0,11253,1020190,-0.501713,1886,2738.08,0.399874,0.399874,-0.501713,66,,,United States,,Austin,354000,53.04,30.224872,,"$354,000 ",FALSE,53.04,West Gate,275969,TX,-97.797625,37,64,1,Single Family Residential,Residential,Single Family Detached,3,,,Pending,Austin,MLS Listing,30.22620964,"Looking for a Stunning Open floor-plan recently renovated single story home located in S. Austin on a lg corner lot? Then look no further, this home boast w/ natural sunlight radiating throughout. Its great for entertaining and more 1 living area plus den/bonus room & gorgeous red oak wood floors. Kitchen boasts gas range, ss appl, island, granite ctrs, tile backsplash & ample cabinetry for storage & prep. Master suite w backyard access & sitting area. Lgr open patio, mins from DT, Zilker, & more.",,,"Single Family Detached, Other - Austin, TX",,,,Covered,4700 Frontier TRL,,10646,Keller Williams - Austin Northwest,5123463550,,https://listings.listhub.net/pages/KW/10856252/?channel=mashv,2,TRUE,West Gate,,565000,213.0467572,,0,,,FALSE,2020-02-01T00:00:00.000Z,Central Furnace (Natural Gas),Central A/C,"Keller Williams Realty, Inc.",,1,84.16,,,,Other,,,0,0,0,Elementary,Joslin,,High,Crockett,,JuniorHigh,Covington,,Middle,,,2020-04-06T12:28:56.000Z,2020-02-03T03:58:29.000Z,2020-04-07T04:37:35.000Z,2020-04-07T04:37:35.000Z,DI FIORE ROBERT J & DEBORA,Y,37788,7994
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1965,3:00 PM,1669,,2486678,TX,Travis,-97.79753876,78745,http://photos.listhub.net/KW/10899286/1?lm=20200226T122929,http://photos.listhub.net/KW/10899286/1?lm=20200226T122929,100,100,https://my.matterport.com/show/?m=jG2fHmMFJm4&mls=1,7886,1948701,0.454664,1886,2738.08,1.70336,1.70336,0.454664,42,,,United States,,Austin,354000,53.04,30.224872,,"$354,000 ",FALSE,53.04,West Gate,275969,TX,-97.797625,37,64,1,Single Family Residential,Residential,Single Family Detached,3,,,Pending,Austin,MLS Listing,30.22348022,"Classic Western Trails home close to everything! This home is move-in ready but has dated finishes. Remodeled in the &apos;90s, it has a large master bath and closet. The huge enclosed patio could easily become conditioned space for added square footage. Change the flooring and the countertops and you&apos;ll have a 2020 look in a great neighborhood!",3/1/2020,,"Single Family Detached, Other - Austin, TX",,,,Garage - Attached,2304 Remuda TRL,12:00 PM,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10899286/?channel=mashv,2,TRUE,West Gate,,425000,254.6434991,,0,,,FALSE,2020-02-25T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,84.11,,,,Other,,,0,0,0,Elementary,Sunset Valley,,High,Crockett,,JuniorHigh,Covington,,Middle,,,2020-03-24T12:41:21.000Z,2020-02-27T02:51:44.000Z,2020-04-07T04:52:28.000Z,2020-04-07T04:52:28.000Z,,,38130,5288
